Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
T Mupariwa,POWERPLAY,1,1,9,1,2,24,18,24.0,18.0,18.0,8.0,0,1.0,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,0.22040174501228244,3.2188758248682006,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
T Muzarabani,POWERPLAY,1,2,16,10,2,63,36,31.5,18.0,36.0,10.5,0,2.0,44.44444444444444,33.33333333333333,-0.722620504445314,0.2685026384275866,2.1675474335462126,1.1726955645825927,3.481240089335692,2.9444389791664403,1.0986122886681096,3.6109179126442243,1
T Natarajan,POWERPLAY,1,1,7,0,0,7,12,7.0,12.0,12.0,3.5,0,1.0,58.333333333333336,0.0,-0.722620504445314,1.244376244884658,-1.6324249081532387,-1.4937271302142758,2.0794415416798357,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
T Panyangara,POWERPLAY,1,3,37,18,0,91,72,30.33333333333333,24.0,72.0,7.583333333333333,0,3.0,51.388888888888886,25.0,-0.722620504445314,0.7564394416561221,1.2175543481213504,0.06168610841723063,3.4446824936018943,3.2188758248682006,1.3862943611198906,4.290459441148391,1
T Panyangara,POWERPLAY,2,1,23,14,0,79,54,79.0,54.0,27.0,8.777777777777779,0,0.5,42.5925925925926,25.925925925925924,-0.722620504445314,0.13838615756664455,1.3231091353907793,0.5166709333230459,4.382026634673881,4.007333185232471,0.4054651081081644,3.332204510175204,1
T Rossi,POWERPLAY,1,2,18,4,1,42,36,21.0,18.0,36.0,7.0,0,2.0,50.0,13.88888888888889,-0.722620504445314,0.6588520810104153,-0.04910309911180022,-0.16051578281584164,3.091042453358316,2.9444389791664403,1.0986122886681096,3.6109179126442243,1
T Rossi,POWERPLAY,2,5,28,10,1,77,60,15.4,12.0,30.0,7.700000000000001,1,4.0,46.66666666666666,18.33333333333333,1.3836222061859889,0.42464241546071746,0.4575598797814595,0.10612648666384562,2.797281334830153,2.5649493574615367,1.6094379124341003,3.4339872044851463,0
T Shamsi,POWERPLAY,2,1,17,5,4,65,42,65.0,42.0,21.0,9.285714285714286,0,0.5,40.47619047619048,21.428571428571427,-0.722620504445314,-0.010318391988718999,0.8104144543678375,0.7101528522198708,4.189654742026425,3.7612001156935624,0.4054651081081644,3.091042453358316,1
T Shanmugam,POWERPLAY,1,1,5,1,2,22,12,22.0,12.0,12.0,11.0,0,1.0,41.66666666666667,25.0,-0.722620504445314,0.07332791713617277,1.2175543481213504,1.3631543284966547,3.1354942159291497,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
T Taylor,POWERPLAY,1,2,12,0,1,21,24,10.5,12.0,24.0,5.25,0,2.0,50.0,4.166666666666666,-0.722620504445314,0.6588520810104153,-1.1574283654408073,-0.8271214565150588,2.4423470353692043,2.5649493574615367,1.0986122886681096,3.2188758248682006,1
T Taylor,POWERPLAY,2,1,8,0,0,5,12,5.0,12.0,6.0,2.5,0,0.5,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-1.8746446580423999,1.791759469228055,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
T Thushara,POWERPLAY,1,1,7,8,0,45,24,45.0,24.0,24.0,11.25,0,1.0,29.166666666666668,33.33333333333333,-0.722620504445314,-0.8049583286751916,2.1675474335462126,1.4583837104536856,3.828641396489095,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
T Thushara,POWERPLAY,2,1,10,4,1,34,24,34.0,24.0,12.0,8.5,0,0.5,41.66666666666667,20.833333333333336,-0.722620504445314,0.07332791713617277,0.7425578054089192,0.41086050892634446,3.5553480614894135,3.2188758248682006,0.4054651081081644,2.5649493574615367,1
T Tshose,POWERPLAY,1,1,19,3,1,40,36,40.0,36.0,36.0,6.666666666666667,0,1.0,52.77777777777778,11.11111111111111,-0.722620504445314,0.8540268023018295,-0.365767460920088,-0.28748829209188287,3.713572066704308,3.6109179126442243,0.6931471805599453,3.6109179126442243,1
T Tshose,POWERPLAY,2,4,49,5,3,81,96,20.25,24.0,48.0,5.0625,1,3.0,51.04166666666666,8.333333333333332,1.3836222061859889,0.7320426014946949,-0.6824318227283758,-0.898543492982832,3.056356895370426,3.2188758248682006,1.3862943611198906,3.8918202981106265,0
T Vanuarua,POWERPLAY,1,3,41,12,0,79,72,26.33333333333333,24.0,72.0,6.583333333333334,0,3.0,56.94444444444444,16.666666666666664,-0.722620504445314,1.1467888842389506,0.26756126269648717,-0.3192314194108931,3.3081069585961433,3.2188758248682006,1.3862943611198906,4.290459441148391,1
T Vanuarua,POWERPLAY,2,2,13,0,0,24,18,12.0,9.0,9.0,8.0,0,1.0,72.22222222222221,0.0,-0.722620504445314,2.2202498513417286,-1.6324249081532387,0.22040174501228244,2.5649493574615367,2.302585092994046,0.6931471805599453,2.302585092994046,1
T Wangchuk,POWERPLAY,2,1,20,7,3,68,42,68.0,42.0,21.0,9.714285714285715,0,0.5,47.61904761904761,23.809523809523807,-0.722620504445314,0.49155946276063117,1.0818410502035125,0.873403221289067,4.23410650459726,3.7612001156935624,0.4054651081081644,3.091042453358316,1
T van der Gugten,POWERPLAY,1,6,86,23,5,188,168,31.33333333333333,28.0,168.0,6.714285714285714,1,0.0,51.19047619047619,16.666666666666664,1.3836222061859889,0.7424983901353069,0.26756126269648717,-0.2693493621953056,3.476098689835273,3.367295829986474,0.0,5.1298987149230735,0
T van der Gugten,POWERPLAY,2,8,87,22,5,196,174,24.5,21.75,87.0,6.758620689655173,1,7.0,50.0,15.517241379310343,1.3836222061859889,0.6588520810104153,0.13652773367236823,-0.2524613929812508,3.2386784521643803,3.1245651453969594,2.0794415416798357,4.477336814478207,0
TA Boult,POWERPLAY,1,8,162,38,8,300,282,37.5,35.25,282.0,6.382978723404255,1,0.0,57.44680851063831,16.312056737588655,1.3836222061859889,1.1820864402171865,0.22713602501883398,-0.3955500021140459,3.6506582412937387,3.590439381300684,0.0,5.645446897643238,0
TA Boult,POWERPLAY,2,14,169,67,10,473,348,33.785714285714285,24.857142857142858,174.0,8.155172413793103,1,13.0,48.56321839080459,22.1264367816092,1.3836222061859889,0.5578996389631317,0.8899705255610535,0.279509637261474,3.5492067934673313,3.2525868822105126,2.639057329615259,5.1647859739235145,0
TC Vine,POWERPLAY,2,1,4,1,0,5,6,5.0,6.0,3.0,5.0,0,0.5,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.9223508384720898,1.791759469228055,1.9459101490553132,0.4054651081081644,1.3862943611198906,1
TCW Veillard,POWERPLAY,2,2,13,1,1,22,24,11.0,12.0,12.0,5.5,0,1.0,54.16666666666666,8.333333333333332,-0.722620504445314,0.9516141629475359,-0.6824318227283758,-0.7318920745580277,2.4849066497880004,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
TD Astle,POWERPLAY,2,4,8,1,1,13,12,3.25,3.0,6.0,6.5,1,3.0,66.66666666666666,16.666666666666664,1.3836222061859889,1.8299004087589001,0.26756126269648717,-0.3509745467299037,1.4469189829363254,1.3862943611198906,1.3862943611198906,1.9459101490553132,0
TD Chaoana,POWERPLAY,1,1,27,7,1,75,60,75.0,60.0,60.0,7.5,0,1.0,45.0,13.333333333333334,-0.722620504445314,0.30753758268586956,-0.11243597147345774,0.0299429810982204,4.330733340286331,4.110873864173311,0.6931471805599453,4.110873864173311,1
TE Kane,POWERPLAY,2,1,8,4,1,29,18,29.0,18.0,9.0,9.666666666666668,0,0.5,44.44444444444444,27.77777777777778,-0.722620504445314,0.2685026384275866,1.5342187099296383,0.8552642913924897,3.4011973816621555,2.9444389791664403,0.4054651081081644,2.302585092994046,1
TG Southee,POWERPLAY,1,24,237,73,14,608,516,25.33333333333333,21.5,516.0,7.069767441860465,1,0.0,45.93023255813954,16.86046511627907,1.3836222061859889,0.37289841958345954,0.2896541251482284,-0.13394014133946083,3.2708355637989115,3.1135153092103742,0.0,6.248042874508429,0
TG Southee,POWERPLAY,2,25,270,90,21,709,570,28.36,22.8,285.0,7.463157894736843,1,24.0,47.368421052631575,19.473684210526315,1.3836222061859889,0.47394971347118037,0.5875589335764412,0.015909177441394987,3.379633203746315,3.169685580677429,3.2188758248682006,5.655991810819852,0
TGJ Gruijters,POWERPLAY,1,2,16,1,1,17,24,8.5,12.0,24.0,4.25,0,2.0,66.66666666666666,8.333333333333332,-0.722620504445314,1.8299004087589001,-0.6824318227283758,-1.208038984343183,2.2512917986064953,2.5649493574615367,1.0986122886681096,3.2188758248682006,1
TGJ Gruijters,POWERPLAY,2,1,13,6,0,35,30,35.0,30.0,15.0,7.0,0,0.5,43.333333333333336,20.0,-0.722620504445314,0.19043274991102116,0.6475584968664326,-0.16051578281584164,3.58351893845611,3.4339872044851463,0.4054651081081644,2.772588722239781,1
TH David,POWERPLAY,1,1,2,1,1,15,6,15.0,6.0,6.0,15.0,0,1.0,33.33333333333333,33.33333333333333,-0.722620504445314,-0.5121962467380706,2.1675474335462126,2.886824439809151,2.772588722239781,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
TH David,POWERPLAY,2,2,13,6,3,59,35,29.5,17.5,17.5,10.114285714285714,0,1.0,37.142857142857146,25.71428571428571,-0.722620504445314,-0.24452805753841628,1.2989823268720526,1.025770232420316,3.417726683613366,2.917770732084279,0.6931471805599453,2.917770732084279,1
TJ Murtagh,POWERPLAY,1,3,25,3,2,44,48,14.666666666666666,16.0,48.0,5.5,0,3.0,52.083333333333336,10.416666666666668,-0.722620504445314,0.805233121978976,-0.44493355137215973,-0.7318920745580277,2.751535313041949,2.833213344056216,1.3862943611198906,3.8918202981106265,1
TJ Murtagh,POWERPLAY,2,2,28,15,1,83,60,41.5,30.0,30.0,8.3,0,1.0,46.66666666666666,26.666666666666668,-0.722620504445314,0.42464241546071746,1.4075529652063232,0.3346770033607199,3.7495040759303713,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
TJG Pringle,POWERPLAY,1,2,26,2,3,51,54,25.5,27.0,54.0,5.666666666666666,0,2.0,48.14814814814815,9.25925925925926,-0.722620504445314,0.5287356001494726,-0.5768770354589464,-0.6684058199200072,3.2771447329921766,3.332204510175204,1.0986122886681096,4.007333185232471,1
TJG Pringle,POWERPLAY,2,1,11,2,1,19,18,19.0,18.0,9.0,6.333333333333334,0,0.5,61.11111111111112,16.666666666666664,-0.722620504445314,1.439550966176073,0.26756126269648717,-0.4144608013679241,2.995732273553991,2.9444389791664403,0.4054651081081644,2.302585092994046,1
TK Curran,POWERPLAY,1,7,67,28,9,226,156,32.285714285714285,22.285714285714285,156.0,8.692307692307692,1,0.0,42.94871794871795,23.717948717948715,1.3836222061859889,0.1634085577322098,1.0714015657482943,0.4841138796625219,3.505128304510387,3.147840051751449,0.0,5.056245805348308,0
TK Curran,POWERPLAY,2,2,28,15,7,149,96,74.5,48.0,48.0,9.3125,0,1.0,29.166666666666668,22.916666666666664,-0.722620504445314,-0.8049583286751916,0.9800560767651344,0.7203560002866953,4.324132656254979,3.8918202981106265,0.6931471805599453,3.8918202981106265,1
TK Lal,POWERPLAY,1,3,24,4,0,28,36,9.333333333333334,12.0,36.0,4.666666666666667,0,3.0,66.66666666666666,11.11111111111111,-0.722620504445314,1.8299004087589001,-0.365767460920088,-1.049323347748131,2.3353749158170367,2.5649493574615367,1.3862943611198906,3.6109179126442243,1
TK Lal,POWERPLAY,2,1,22,3,1,38,42,38.0,42.0,21.0,5.428571428571429,0,0.5,52.38095238095239,9.523809523809524,-0.722620504445314,0.8261446992601993,-0.5467185248105381,-0.7591004694028937,3.6635616461296463,3.7612001156935624,0.4054651081081644,3.091042453358316,1
TL Best,POWERPLAY,1,3,15,4,2,37,30,12.333333333333334,10.0,30.0,7.4,0,3.0,50.0,20.0,-0.722620504445314,0.6588520810104153,0.6475584968664326,-0.008148771684591872,2.5902671654458267,2.3978952727983707,1.3862943611198906,3.4339872044851463,1
TL Chatara,POWERPLAY,1,18,151,32,6,268,282,14.88888888888889,15.666666666666666,282.0,5.702127659574469,1,0.0,53.54609929078015,13.47517730496454,1.3836222061859889,0.9080112996803062,-0.09626587640239627,-0.6548981061672364,2.765620052923688,2.8134107167600364,0.0,5.645446897643238,0
TL Chatara,POWERPLAY,2,12,155,42,3,317,306,26.416666666666668,25.5,153.0,6.215686274509805,1,11.0,50.65359477124183,14.705882352941178,1.3836222061859889,0.704775544843689,0.044033477890637406,-0.45927462817123266,3.3111511009773715,3.2771447329921766,2.4849066497880004,5.0369526024136295,0
TM Dilshan,POWERPLAY,1,1,5,2,2,23,12,23.0,12.0,12.0,11.5,0,1.0,41.66666666666667,33.33333333333333,-0.722620504445314,0.07332791713617277,2.1675474335462126,1.5536130924107168,3.1780538303479458,2.5649493574615367,0.6931471805599453,2.5649493574615367,1
TM Macalou,POWERPLAY,2,3,7,4,2,43,23,14.333333333333334,7.666666666666667,11.5,11.217391304347826,0,1.5,30.434782608695656,26.08695652173913,-0.722620504445314,-0.7158568254769371,1.3414664896985065,1.44596248672016,2.7300291078209855,2.1594842493533726,0.9162907318741551,2.5257286443082556,1
TM Odoyo,POWERPLAY,1,1,9,2,0,14,18,14.0,18.0,18.0,4.666666666666667,0,1.0,50.0,11.11111111111111,-0.722620504445314,0.6588520810104153,-0.365767460920088,-1.049323347748131,2.70805020110221,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
TM Odoyo,POWERPLAY,2,3,32,7,1,46,48,15.333333333333334,16.0,24.0,5.75,0,1.5,66.66666666666666,16.666666666666664,-0.722620504445314,1.8299004087589001,0.26756126269648717,-0.6366626926009967,2.793208009442517,2.833213344056216,0.9162907318741551,3.2188758248682006,1
TS Braat,POWERPLAY,2,1,10,5,2,46,24,46.0,24.0,12.0,11.5,0,0.5,41.66666666666667,29.166666666666668,-0.722620504445314,0.07332791713617277,1.692550890833782,1.5536130924107168,3.8501476017100584,3.2188758248682006,0.4054651081081644,2.5649493574615367,1
TS Chisoro,POWERPLAY,1,1,25,4,6,62,42,62.0,42.0,42.0,8.857142857142858,0,1.0,59.523809523809526,23.809523809523807,-0.722620504445314,1.3280225540095498,1.0818410502035125,0.5469024831506747,4.143134726391533,3.7612001156935624,0.6931471805599453,3.7612001156935624,1
TS Chisoro,POWERPLAY,2,4,30,9,1,60,60,15.0,15.0,30.0,6.0,1,3.0,50.0,16.666666666666664,1.3836222061859889,0.6588520810104153,0.26756126269648717,-0.5414333106439657,2.772588722239781,2.772588722239781,1.3862943611198906,3.4339872044851463,0
TS Mills,POWERPLAY,1,1,37,9,3,91,78,91.0,78.0,78.0,7.0,0,1.0,47.43589743589743,15.384615384615383,-0.722620504445314,0.4786907998183402,0.1214084803234314,-0.16051578281584164,4.5217885770490405,4.3694478524670215,0.6931471805599453,4.3694478524670215,1
TS Waqavakatoga,POWERPLAY,1,1,12,2,1,26,24,26.0,24.0,24.0,6.5,0,1.0,50.0,12.5,-0.722620504445314,0.6588520810104153,-0.2074352800159441,-0.3509745467299037,3.295836866004329,3.2188758248682006,0.6931471805599453,3.2188758248682006,1
TS Waqavakatoga,POWERPLAY,2,1,7,2,0,11,12,11.0,12.0,6.0,5.5,0,0.5,58.333333333333336,16.666666666666664,-0.722620504445314,1.244376244884658,0.26756126269648717,-0.7318920745580277,2.4849066497880004,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
TT Bresnan,POWERPLAY,1,9,134,34,5,284,270,31.55555555555556,30.0,270.0,6.311111111111111,1,0.0,49.629629629629626,14.444444444444445,1.3836222061859889,0.6328287848382264,0.014229773249857292,-0.42292563531966054,3.482948031680848,3.4339872044851463,0.0,5.602118820879701,0
TT Bresnan,POWERPLAY,2,4,47,10,6,121,96,30.25,24.0,48.0,7.5625,1,3.0,48.95833333333333,16.666666666666664,1.3836222061859889,0.5856615605261345,0.26756126269648717,0.05375032658747816,3.4420193761824107,3.2188758248682006,1.3862943611198906,3.8918202981106265,0
Taijul Islam,POWERPLAY,1,1,9,3,1,26,18,26.0,18.0,18.0,8.666666666666666,0,1.0,50.0,22.22222222222222,-0.722620504445314,0.6588520810104153,0.9008899863130627,0.47434676356436495,3.295836866004329,2.9444389791664403,0.6931471805599453,2.9444389791664403,1
Tamoor Sajjad,POWERPLAY,2,1,7,2,1,16,12,16.0,12.0,6.0,8.0,0,0.5,58.333333333333336,25.0,-0.722620504445314,1.244376244884658,1.2175543481213504,0.22040174501228244,2.833213344056216,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
Tanvir Ahmed,POWERPLAY,2,2,14,2,0,13,18,6.5,9.0,9.0,4.333333333333333,0,1.0,77.77777777777779,11.11111111111111,-0.722620504445314,2.610599293924558,-0.365767460920088,-1.1762958570241726,2.0149030205422647,2.302585092994046,0.6931471805599453,2.302585092994046,1
Tanvir Islam,POWERPLAY,2,1,3,1,1,17,12,17.0,12.0,6.0,8.5,0,0.5,25.0,16.666666666666664,-0.722620504445314,-1.097720410612313,0.26756126269648717,0.41086050892634446,2.8903717578961645,2.5649493574615367,0.4054651081081644,1.9459101490553132,1
Tanwir Afzal,POWERPLAY,1,9,97,31,6,235,198,26.11111111111111,22.0,198.0,7.121212121212121,1,0.0,48.98989898989899,18.68686868686869,1.3836222061859889,0.5878794550862646,0.49786261673887866,-0.11434396126091755,3.2999436479569826,3.1354942159291497,0.0,5.293304824724492,0
Tanwir Afzal,POWERPLAY,2,7,60,14,5,132,114,18.857142857142858,16.285714285714285,57.0,6.947368421052632,1,6.0,52.63157894736842,16.666666666666664,1.3836222061859889,0.8437544485496495,0.26756126269648717,-0.18056407375416386,2.9885637840753785,2.849880396541428,1.9459101490553132,4.060443010546419,0
Taranjeet Singh,POWERPLAY,1,1,5,0,0,0,6,0.0,6.0,6.0,0.0,0,1.0,83.33333333333334,0.0,-0.722620504445314,3.000948736507387,-1.6324249081532387,-2.82693847761271,0.0,1.9459101490553132,0.6931471805599453,1.9459101490553132,1
Taranjeet Singh,POWERPLAY,2,1,13,2,0,14,24,14.0,24.0,12.0,3.5,0,0.5,54.16666666666666,8.333333333333332,-0.722620504445314,0.9516141629475359,-0.6824318227283758,-1.4937271302142758,2.70805020110221,3.2188758248682006,0.4054651081081644,2.5649493574615367,1
Tariq Aziz,POWERPLAY,2,1,2,0,0,6,6,6.0,6.0,3.0,6.0,0,0.5,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-0.5414333106439657,1.9459101490553132,1.9459101490553132,0.4054651081081644,1.3862943611198906,1
Tasaduq Hussain,POWERPLAY,2,1,7,1,0,18,18,18.0,18.0,9.0,6.0,0,0.5,38.88888888888889,5.555555555555555,-0.722620504445314,-0.12184680415524153,-0.9990961845366634,-0.5414333106439657,2.9444389791664403,2.9444389791664403,0.4054651081081644,2.302585092994046,1
Tashi Phuntsho,POWERPLAY,2,6,29,3,0,35,42,5.833333333333333,7.0,21.0,5.0,1,5.0,69.04761904761905,7.142857142857142,1.3836222061859889,1.9971930270086846,-0.8181451206462133,-0.9223508384720898,1.9218125974762528,2.0794415416798357,1.791759469228055,3.091042453358316,0
Taskin Ahmed,POWERPLAY,1,6,140,34,13,328,270,54.66666666666666,45.0,270.0,7.288888888888889,1,0.0,51.85185185185185,17.40740740740741,1.3836222061859889,0.7889685618713578,0.3520050925120309,-0.05047294144327251,4.019381523748645,3.828641396489095,0.0,5.602118820879701,0
Taskin Ahmed,POWERPLAY,2,16,166,35,5,258,277,16.125,17.3125,138.5,5.588447653429603,1,15.0,59.92779783393502,14.440433212996387,1.3836222061859889,1.3564079441096935,0.013772496193094102,-0.6982008130714246,2.840539384148289,2.907583886777286,2.772588722239781,4.93806460126142,0
Tejwinder Singh,POWERPLAY,1,1,20,0,0,16,30,16.0,30.0,30.0,3.2,0,1.0,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-1.608002388562713,2.833213344056216,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
Tejwinder Singh,POWERPLAY,2,3,27,6,4,86,60,28.666666666666668,20.0,30.0,8.6,0,1.5,45.0,16.666666666666664,-0.722620504445314,0.30753758268586956,0.26756126269648717,0.44895226170915675,3.39002408106403,3.044522437723423,0.9162907318741551,3.4339872044851463,1
Thuya Aung,POWERPLAY,1,2,18,1,0,14,30,7.0,15.0,30.0,2.8,0,2.0,60.0,3.333333333333333,-0.722620504445314,1.3614810776595065,-1.2524276739832934,-1.7603693996939629,2.0794415416798357,2.772588722239781,1.0986122886681096,3.4339872044851463,1
Tian Sen Qun,POWERPLAY,2,1,13,2,1,25,24,25.0,24.0,12.0,6.25,0,0.5,54.16666666666666,12.5,-0.722620504445314,0.9516141629475359,-0.2074352800159441,-0.4462039286869347,3.258096538021482,3.2188758248682006,0.4054651081081644,2.5649493574615367,1
U Aryaman Sunil,POWERPLAY,1,1,24,9,6,98,60,98.0,60.0,60.0,9.8,0,1.0,40.0,25.0,-0.722620504445314,-0.04377691563867611,1.2175543481213504,0.906053295102906,4.59511985013459,4.110873864173311,0.6931471805599453,4.110873864173311,1
U Aryaman Sunil,POWERPLAY,2,7,60,15,7,166,114,23.714285714285715,16.285714285714285,57.0,8.736842105263158,1,6.0,52.63157894736842,19.29824561403509,1.3836222061859889,0.8437544485496495,0.5675590791464443,0.5010778181487948,3.207381445442466,2.849880396541428,1.9459101490553132,4.060443010546419,0
U Bhatti,POWERPLAY,2,1,7,3,1,26,18,26.0,18.0,9.0,8.666666666666666,0,0.5,38.88888888888889,22.22222222222222,-0.722620504445314,-0.12184680415524153,0.9008899863130627,0.47434676356436495,3.295836866004329,2.9444389791664403,0.4054651081081644,2.302585092994046,1
U Shahid,POWERPLAY,1,2,19,2,0,22,30,11.0,15.0,30.0,4.4,0,2.0,63.33333333333333,6.666666666666667,-0.722620504445314,1.5956907432092033,-0.8724304398133482,-1.1509013551689642,2.4849066497880004,2.772588722239781,1.0986122886681096,3.4339872044851463,1
